rotation transx transy transz piper LRMSD modelnum
51262 -107.82 -79.78 14.17 -643.38 14.5005075693 0
65878 -106.82 -78.78 13.17 -636.36 15.6304913568 1
49750 -107.82 -77.78 12.17 -634.18 16.1575810146 2
46663 -106.82 -78.78 12.17 -632.43 15.9987995678 3
36142 -107.82 -79.78 14.17 -631.60 14.5528308474 4
12886 -107.82 -77.78 12.17 -631.12 16.1629746 5
38230 -108.82 -76.78 12.17 -630.27 16.4771698562 6
54586 -105.82 -78.78 13.17 -628.20 16.0085862097 7
14398 -107.82 -79.78 14.17 -627.70 14.4893535011 8
32830 -107.82 -79.78 14.17 -624.52 14.4658641409 9
22102 -107.82 -77.78 12.17 -622.84 16.1127159503 10
29014 -106.82 -78.78 13.17 -622.42 15.6357861428 11
5182 -106.82 -80.78 14.17 -622.40 14.5103030999 12
40894 -107.82 -80.78 14.17 -621.13 13.9504500131 13
65086 -107.82 -80.78 15.17 -620.16 13.6733933717 14
42838 -106.82 -78.78 13.17 -619.69 15.7258100169 15
9790 -107.82 -80.78 15.17 -617.86 13.6566746552 16
23614 -107.82 -79.78 14.17 -616.37 14.4762949404 17
59326 -107.82 -80.78 14.17 -616.19 13.9821033824 18
40762 -106.82 -77.78 12.17 -616.03 16.6358753252 19
28222 -107.82 -79.78 14.17 -615.57 14.5559251425 20
35926 -106.82 -78.78 13.17 -613.18 15.6861774331 21
53782 -106.82 -80.78 14.17 -610.65 14.4486549833 22
66094 -107.82 -79.78 14.17 -609.13 14.5253820943 23
33046 -106.82 -80.78 14.17 -608.70 14.3852972931 24
430 -107.82 -79.78 14.17 -608.36 14.591029809 25
61846 -107.82 -79.78 14.17 -608.27 14.4133109451 26
42403 -107.82 -80.78 14.17 -607.88 13.8929784082 27
69910 -106.82 -79.78 14.17 -607.70 14.8961863358 28
60478 -107.82 -79.78 14.17 -607.06 14.4821276311 29
5974 -106.82 -78.78 13.17 -607.02 15.7283874306 30
31546 -106.82 -78.78 12.17 -606.35 16.0916690611 31
19006 -107.82 -80.78 15.17 -606.21 13.6670795459 32
17722 -106.82 -78.78 12.17 -605.86 15.9827871368 33
15766 -107.82 -80.78 14.17 -605.39 13.8666235641 34
23395 -106.82 -78.78 13.17 -605.38 15.5662978967 35
16342 -106.82 -78.78 13.17 -605.29 15.7124657574 36
9799 -106.82 -78.78 13.17 -604.64 15.5172187427 37
60259 -107.82 -77.78 12.17 -604.00 16.1848466162 38
47086 -106.82 -81.78 15.17 -603.73 13.8431890008 39
20590 -107.82 -80.78 15.17 -603.51 13.7344915216 40
39523 -106.82 -79.78 13.17 -602.96 15.110053608 41
3898 -105.82 -78.78 13.17 -602.75 15.9838153311 42
3670 -107.82 -77.78 12.17 -602.66 16.1627946694 43
24982 -106.82 -80.78 14.17 -602.16 14.3980695428 44
14179 -106.82 -79.78 13.17 -600.88 15.0740978602 45
43054 -107.82 -79.78 14.17 -600.75 14.5855461349 46
