rotation transx transy transz piper LRMSD modelnum
6931 -73.36 -2.80 -61.82 -732.20 29.3001100899 0
13003 -73.36 -1.80 -61.82 -730.39 29.6052062437 1
66835 -73.36 -2.80 -61.82 -729.01 29.4170622674 2
39187 -73.36 -2.80 -61.82 -728.72 29.3174078603 3
16147 -73.36 -2.80 -60.82 -719.92 28.861196616 4
60091 -74.36 -1.80 -61.82 -719.29 28.9137963233 5
23227 -73.36 -2.80 -61.82 -716.81 29.6151607112 6
41659 -73.36 -2.80 -61.82 -713.16 29.6069075893 7
37891 -73.36 -2.80 -60.82 -709.08 28.9120995958 8
50875 -73.36 -2.80 -61.82 -708.62 29.7197085615 9
31435 -73.36 -1.80 -61.82 -708.41 29.5830674174 10
43795 -73.36 -2.80 -61.82 -707.08 29.2835721819 11
53011 -73.36 -2.80 -61.82 -705.71 29.4013608283 12
4795 -74.36 -1.80 -61.82 -704.08 29.034625536 13
14995 -73.36 -2.80 -61.82 -703.43 29.2435300904 14
29971 -73.36 -2.80 -60.82 -703.20 28.8593218069 15
22075 -73.36 -2.80 -61.82 -697.61 29.7659591285 16
65539 -73.36 -2.80 -61.82 -695.51 29.5783924181 17
58939 -73.36 -2.80 -61.82 -694.23 29.7709281543 18
42499 -73.36 -2.80 -61.82 -687.77 29.4622865925 19
14011 -73.36 -2.80 -61.82 -687.23 29.7146570653 20
68299 -73.36 -1.80 -61.82 -686.55 29.5672009796 21
2323 -73.36 -2.80 -60.82 -685.68 28.7414928839 22
32443 -73.36 -2.80 -61.82 -675.84 29.7218845369 23
67003 -73.36 -1.80 -61.82 -670.33 29.7483693495 24
60807 -76.36 -18.80 -51.82 -669.60 25.5320482545 25
46531 -73.36 -2.80 -61.82 -668.42 29.4537270018 26
69307 -73.36 -2.80 -61.82 -667.95 29.7123483196 27
57619 -73.36 -2.80 -60.82 -666.41 28.6159425848 28
51859 -73.36 -2.80 -62.82 -666.07 29.8051763575 29
49867 -73.36 -1.80 -61.82 -665.94 29.6051289232 30
31549 -75.36 -20.80 -56.82 -664.01 30.0491755011 31
8079 -74.36 -4.80 -65.82 -662.15 31.2615863093 32
65851 -73.36 -2.80 -61.82 -657.12 29.8369420455 33
44943 -74.36 -4.80 -65.82 -656.64 31.1954385863 34
41001 -76.36 -19.80 -49.82 -654.78 28.9811196908 35
40411 -73.36 -2.80 -61.82 -653.89 29.2628982373 36
55747 -73.36 -2.80 -60.82 -653.84 28.9880971518 37
60495 -75.36 -20.80 -57.82 -652.42 30.3584924215 38
1171 -73.36 -2.80 -61.82 -651.92 29.1403405082 39
39255 -74.36 -4.80 -64.82 -650.75 30.8923744483 40
11031 -73.36 -4.80 -62.82 -650.18 31.1451666909 41
31645 -76.36 -18.80 -50.82 -650.12 25.0597205039 42
39355 -73.36 -1.80 -61.82 -648.69 29.6468834165 43
3643 -73.36 -2.80 -62.82 -646.18 30.4668198358 44
18301 -74.36 -4.80 -65.82 -645.98 31.1808205864 45
65683 -73.36 -2.80 -62.82 -645.70 29.851561271 46
29029 -74.36 -4.80 -65.82 -645.14 31.3282042173 47
40651 -73.36 -1.80 -62.82 -644.95 30.0416566053 48
20265 -75.36 -19.80 -50.82 -644.03 29.9094857092 49
59103 -72.36 -3.80 -59.82 -642.41 30.9646777149 50
44679 -75.36 -17.80 -51.82 -642.04 25.9476205215 51
28819 -73.36 -2.80 -62.82 -641.98 29.85277498 52
47251 -73.36 -2.80 -61.82 -641.94 29.1283341523 53
18619 -73.36 -2.80 -62.82 -641.51 30.4284802645 54
29131 -73.36 -0.80 -61.82 -639.66 29.6807319688 55
54739 -73.36 -2.80 -61.82 -639.58 29.4110363656 56
38203 -73.36 -2.80 -61.82 -639.15 29.726394408 57
49723 -73.36 -2.80 -61.82 -638.81 29.8753349789 58
48403 -73.36 -2.80 -60.82 -638.75 28.7262143231 59
49981 -75.36 -20.80 -56.82 -638.10 29.9861155102 60
13117 -75.36 -20.80 -56.82 -637.42 29.9229300441 61
5635 -73.36 -2.80 -60.82 -636.78 28.921934347 62
34165 -75.36 -17.80 -51.82 -635.04 25.9127072734 63
26683 -73.36 -1.80 -61.82 -634.75 29.9569397834 64
57687 -74.36 -4.80 -65.82 -633.60 31.5207585918 65
67167 -72.36 -3.80 -59.82 -631.62 30.7827503783 66
47851 -73.36 -2.80 -62.82 -631.62 30.0568447164 67
54159 -74.36 -3.80 -65.82 -631.61 31.3667883757 68
62227 -73.36 -2.80 -60.82 -631.49 28.6034045708 69
42063 -75.36 -20.80 -57.82 -631.43 30.4154651483 70
4137 -76.36 -19.80 -48.82 -631.01 28.8221949923 71
8847 -74.36 2.20 -63.82 -630.79 32.0096264539 72
10387 -73.36 -2.80 -60.82 -630.42 28.5677148957 73
2655 -72.36 -3.80 -59.82 -630.12 30.6752624488 74
30139 -73.36 -1.80 -60.82 -630.11 29.1807123024 75
68631 -73.36 -4.80 -62.82 -629.98 31.2456817287 76
45379 -73.36 -2.80 -60.82 -629.40 29.0365663626 77
20203 -73.36 -2.80 -62.82 -629.21 29.9583246785 78
55483 -74.36 -1.80 -62.82 -628.70 29.7190897155 79
23439 -75.36 -17.80 -51.82 -627.88 25.6688444998 80
35899 -73.36 -2.80 -62.82 -626.82 30.57817814 81
51945 -76.36 -19.80 -49.82 -626.31 29.0692323492 82
54901 -75.36 -17.80 -51.82 -625.53 25.8825448886 83
39043 -72.36 -2.80 -60.82 -625.19 29.8563899195 84
32347 -72.36 -2.80 -61.82 -624.83 29.9568817914 85
40983 -73.36 -4.80 -62.82 -624.64 31.1754192792 86
10987 -73.36 -2.80 -61.82 -624.16 29.5136089948 87
11069 -72.36 -4.80 -51.82 -624.14 25.3005798441 88
30039 -74.36 -3.80 -64.82 -623.74 31.0498825842 89
14175 -72.36 -3.80 -59.82 -623.52 30.8791665513 90
63811 -72.36 -2.80 -60.82 -622.64 29.6841597594 91
105 -76.36 -19.80 -49.82 -622.09 29.0401253984 92
33423 -74.36 -3.80 -65.82 -621.65 31.2437135501 93
3901 -75.36 -20.80 -56.82 -620.83 30.0809748095 94
37315 -72.36 -1.80 -59.82 -620.65 29.1639270064 95
26205 -71.36 -6.80 -54.82 -620.47 26.4103192814 96
65103 -75.36 -20.80 -57.82 -620.29 30.6594947806 97
41871 -76.36 -18.80 -50.82 -620.08 25.1180738561 98
6111 -72.36 -2.80 -59.82 -619.68 30.9382299535 99
56141 -72.36 -4.80 -51.82 -619.64 25.2153948714 100
30303 -72.36 -3.80 -58.82 -619.44 30.3968343396 101
1027 -72.36 -2.80 -60.82 -619.33 29.6977146293 102
63375 -75.36 -5.80 -66.82 -619.20 31.2180689121 103
45711 -74.36 2.20 -63.82 -619.09 32.0272672758 104
51039 -72.36 -3.80 -59.82 -618.24 30.9100600438 105
37051 -74.36 -0.80 -61.82 -618.14 29.2332008576 106
9403 -73.36 -1.80 -61.82 -617.41 29.7851016632 107
30879 -72.36 -2.80 -61.82 -617.13 31.7514474344 108
16021 -75.36 -22.80 -56.82 -616.96 29.7135847554 109
42663 -75.36 -22.80 -56.82 -616.70 29.6766846686 110
351 -72.36 -3.80 -58.82 -616.52 30.6495905302 111
30633 -76.36 -19.80 -49.82 -616.05 28.9498748494 112
16479 -72.36 -3.80 -59.82 -616.04 30.8753773952 113
13843 -71.36 -1.80 -58.82 -615.45 29.2483033 114
53343 -72.36 -3.80 -59.82 -615.44 30.8954456681 115
65995 -74.36 -0.80 -62.82 -615.35 29.5402889743 116
68059 -73.36 -2.80 -61.82 -615.17 29.3650909086 117
44007 -73.36 -4.80 -62.82 -615.12 31.1758200217 118
67983 -74.36 -3.80 -65.82 -615.00 31.2297198546 119
28987 -73.36 -2.80 -61.82 -614.81 29.8164331854 120
23391 -72.36 -4.80 -59.82 -614.78 30.7773331069 121
7263 -72.36 -3.80 -58.82 -614.44 30.3957495831 122
37704 -72.36 -6.80 -51.82 -614.41 25.258697506 123
30425 -109.36 7.20 -76.82 -613.99 35.8852022668 124
19756 -72.36 -6.80 -51.82 -613.88 24.9714579187 125
29496 -72.36 -5.80 -51.82 -613.59 25.2016855133 126
10597 -74.36 -4.80 -65.82 -613.57 31.5030145131 127
20755 -73.36 -2.80 -60.82 -613.30 28.6204269021 128
58075 -73.36 -2.80 -62.82 -613.22 30.1213663326 129
8727 -73.36 -3.80 -59.82 -613.05 30.0199268501 130
20908 -72.36 -4.80 -52.82 -612.96 25.128503904 131
12859 -73.36 -2.80 -62.82 -612.94 30.4401591321 132
8251 -73.36 -2.80 -62.82 -612.79 30.4826069773 133
63547 -74.36 -0.80 -61.82 -612.76 29.2837819475 134
34027 -73.36 -1.80 -62.82 -612.67 30.2367227247 135
7815 -75.36 -17.80 -51.82 -612.60 26.1033086541 136
40507 -73.36 -2.80 -62.82 -612.51 30.3496880058 137
28675 -72.36 -2.80 -60.82 -612.30 29.7995371421 138
55165 -74.36 -5.80 -64.82 -612.20 30.6167199481 139
28344 -72.36 -4.80 -51.82 -612.20 25.0843036431 140
17295 -74.36 -3.80 -65.82 -612.09 31.4316866211 141
20823 -74.36 -4.80 -65.82 -611.78 31.5781661905 142
47107 -72.36 -2.80 -60.82 -611.72 29.6817594499 143
19239 -73.36 -3.80 -62.82 -611.51 31.1928961537 144
45591 -73.36 -3.80 -59.82 -611.34 29.9624893738 145
9667 -73.36 -2.80 -60.82 -611.26 28.8758496662 146
68989 -74.36 -5.80 -65.82 -611.17 30.9759606803 147
12139 -73.36 -1.80 -62.82 -610.77 29.9199980459 148
16911 -74.36 2.20 -63.82 -610.37 31.9632101126 149
5847 -73.36 -4.80 -62.82 -609.74 31.0463056111 150
65352 -72.36 -5.80 -51.82 -609.70 25.0703627162 151
53895 -75.36 -17.80 -51.82 -609.53 26.0685105566 152
64023 -73.36 -3.80 -59.82 -609.50 30.0800784927 153
52885 -75.36 -22.80 -56.82 -609.32 29.6063947967 154
16989 -71.36 -6.80 -54.82 -609.26 26.4818541447 155
51927 -73.36 -4.80 -62.82 -609.21 31.1214172969 156
23943 -76.36 -17.80 -51.82 -609.08 25.2040581889 157
22219 -73.36 -1.80 -62.82 -609.05 30.0851998266 158
3907 -72.36 -1.80 -59.82 -608.72 29.283978102 159
66504 -72.36 -6.80 -51.82 -608.55 25.2446083714 160
5453 -72.36 -5.80 -51.82 -608.43 24.9457918715 161
67289 -109.36 7.20 -76.82 -608.29 35.872847688 162
5779 -73.36 -2.80 -62.82 -608.26 29.7174334788 163
5865 -76.36 -19.80 -49.82 -608.09 29.017075502 164
25819 -73.36 -1.80 -62.82 -607.91 30.2993232414 165
37215 -72.36 -3.80 -59.82 -607.85 31.0122176126 166
46095 -74.36 -3.80 -65.82 -607.72 31.4430845969 167
27835 -74.36 -0.80 -61.82 -607.51 29.1364801083 168
38489 -109.36 7.20 -76.82 -607.45 35.9520549045 169
67497 -76.36 -19.80 -50.82 -607.22 29.0749761304 170
31119 -74.36 -2.80 -65.82 -606.76 31.3519207931 171
3787 -73.36 -1.80 -62.82 -606.12 30.1894084474 172
17875 -73.36 -2.80 -61.82 -605.97 29.3930230356 173
27981 -73.36 -2.80 -62.82 -605.84 30.6254632514 174
26847 -72.36 -2.80 -58.82 -605.79 30.7083607092 175
52597 -76.36 -18.80 -50.82 -605.57 25.2299496616 176
16791 -73.36 -3.80 -59.82 -605.57 29.9627930341 177
60237 -73.36 -2.80 -62.82 -605.34 30.4957156255 178
68413 -75.36 -20.80 -56.82 -605.26 30.084793481 179
28531 -71.36 -1.80 -58.82 -605.16 29.0581634066 180
53079 -74.36 -4.80 -61.82 -605.15 29.7237631526 181
18037 -75.36 -17.80 -51.82 -605.09 26.039393928 182
4477 -75.36 -6.80 -66.82 -604.98 30.9940794117 183
58935 -76.36 -8.80 -67.82 -604.68 30.8135152527 184
38367 -72.36 -3.80 -60.82 -604.20 31.1917292084 185
42711 -74.36 -4.80 -61.82 -604.08 29.7897344377 186
