5xv5D1.pdb2	5xv5C1.pdb2	1840.15
5xv1D1.pdb2	5xv1C1.pdb2	1271.25
4xvwX1.pdb8	4xvwY1.pdb8	1412.15
4xvwX1.pdb8	4xvwT1.pdb8	1395.85
4xvwY1.pdb8	4xvwT1.pdb8	1438.15
4xvxB1.pdb2	4xvxA1.pdb2	1994.4
2xvfB1.pdb1	2xvfA1.pdb1	1793.85
5xveA1.pdb1	5xveB1.pdb1	1964.65
1xvuA1.pdb1	1xvuA2.pdb1	6431.6
1xveC1.pdb1	1xveE1.pdb1	1421.9
1xveC1.pdb1	1xveD1.pdb1	1840.75
1xveC1.pdb1	1xveB1.pdb1	434.75
1xveC1.pdb1	1xveA1.pdb1	5119.3
1xveF1.pdb1	1xveD1.pdb1	1374.8
1xveF1.pdb1	1xveB1.pdb1	2127.15
1xveE1.pdb1	1xveA1.pdb1	2149.5
1xveD1.pdb1	1xveB1.pdb1	5130.75
1xveD1.pdb1	1xveA1.pdb1	432.55
1xveB1.pdb1	1xveA1.pdb1	629.55
4xvnC2.pdb1	4xvnB2.pdb1	1324.7
4xvnC2.pdb1	4xvnB3.pdb1	182.7
4xvnC2.pdb1	4xvnA2.pdb1	170.25
4xvnC2.pdb1	4xvnA3.pdb1	1204.4
4xvnB2.pdb1	4xvnA2.pdb1	1283.7
4xvnB2.pdb1	4xvnA3.pdb1	193.05
4xvnB2.pdb1	4xvnC1.pdb1	182.7
4xvnB3.pdb1	4xvnA3.pdb1	1283.65
4xvnB3.pdb1	4xvnC3.pdb1	1324.6
4xvnB3.pdb1	4xvnA1.pdb1	193.0
4xvnA2.pdb1	4xvnB1.pdb1	193.05
4xvnA2.pdb1	4xvnC1.pdb1	1204.4
4xvnA3.pdb1	4xvnC3.pdb1	170.2
4xvnB1.pdb1	4xvnC3.pdb1	182.65
4xvnB1.pdb1	4xvnA1.pdb1	1283.65
4xvnB1.pdb1	4xvnC1.pdb1	1324.7
4xvnC3.pdb1	4xvnA1.pdb1	1204.3
4xvnA1.pdb1	4xvnC1.pdb1	170.2
4xvjA1.pdb1	4xvjL1.pdb1	192.8
4xvjA1.pdb1	4xvjH1.pdb1	789.55
4xvjL1.pdb1	4xvjH1.pdb1	898.6
1xvaB1.pdb1	1xvaB2.pdb1	169.3
1xvaB1.pdb1	1xvaA1.pdb1	2200.3
1xvaB1.pdb1	1xvaA2.pdb1	963.2
1xvaB2.pdb1	1xvaA1.pdb1	963.2
1xvaB2.pdb1	1xvaA2.pdb1	2200.3
1xvaA1.pdb1	1xvaA2.pdb1	250.9
1xvsA1.pdb1	1xvsB1.pdb1	725.5
1xvjA1.pdb1	1xvjB1.pdb1	186.2
2xvtD1.pdb1	2xvtF1.pdb1	673.75
2xvtD1.pdb1	2xvtE1.pdb1	610.5
2xvtF1.pdb1	2xvtE1.pdb1	696.0
2xvoA1.pdb1	2xvoB1.pdb1	829.55
2xv7A2.pdb1	2xv7A1.pdb1	895.1
4xvyB1.pdb1	4xvyA1.pdb1	1064.2
4xvwA1.pdb1	4xvwB1.pdb1	1451.65
4xvwA1.pdb1	4xvwF1.pdb1	1401.75
4xvwB1.pdb1	4xvwF1.pdb1	1436.7
1xvpC1.pdb4	1xvpD1.pdb4	1215.2
1xvpC1.pdb4	1xvpG1.pdb4	564.65
1xvpC1.pdb4	1xvpB1.pdb4	72.6
1xvpC1.pdb4	1xvpA1.pdb4	745.35
1xvpD1.pdb4	1xvpA1.pdb4	70.65
1xvpE1.pdb4	1xvpA1.pdb4	545.35
1xvpB1.pdb4	1xvpA1.pdb4	1151.65
5xvcL1.pdb1	5xvcT1.pdb1	749.45
5xvcL1.pdb1	5xvcM1.pdb1	457.45
5xvcL1.pdb1	5xvcS1.pdb1	3632.6
5xvcT1.pdb1	5xvcM1.pdb1	3668.55
5xvcT1.pdb1	5xvcS1.pdb1	716.6
5xvcM1.pdb1	5xvcS1.pdb1	741.3
4xvuA1.pdb1	4xvua1.pdb1	257.25
4xvuA1.pdb1	4xvuI1.pdb1	1.4
4xvuA1.pdb1	4xvuE1.pdb1	458.55
4xvuA1.pdb1	4xvuB1.pdb1	2597.3
4xvuA1.pdb1	4xvuC1.pdb1	330.55
4xvuA1.pdb1	4xvuG1.pdb1	196.35
4xvuA1.pdb1	4xvuF1.pdb1	303.15
4xvua1.pdb1	4xvuB1.pdb1	420.5
4xvuL1.pdb1	4xvuK1.pdb1	1791.4
4xvuL1.pdb1	4xvuG1.pdb1	307.25
4xvuI1.pdb1	4xvuH1.pdb1	434.65
4xvuI1.pdb1	4xvuJ1.pdb1	1785.0
4xvuI1.pdb1	4xvuG1.pdb1	329.15
4xvuI1.pdb1	4xvuF1.pdb1	35.35
4xvuE1.pdb1	4xvuB1.pdb1	329.4
4xvuE1.pdb1	4xvuF1.pdb1	1903.55
4xvuK1.pdb1	4xvuH1.pdb1	302.25
4xvuK1.pdb1	4xvuG1.pdb1	484.6
4xvuH1.pdb1	4xvuJ1.pdb1	288.65
4xvuH1.pdb1	4xvuG1.pdb1	2522.1
4xvuH1.pdb1	4xvug1.pdb1	264.45
4xvuB1.pdb1	4xvuD1.pdb1	277.6
4xvuB1.pdb1	4xvuC1.pdb1	435.6
4xvuD1.pdb1	4xvuC1.pdb1	1960.7
4xvuG1.pdb1	4xvug1.pdb1	66.7
2xvhA1.pdb1	2xvhB1.pdb1	1849.15
5xv4O1.pdb8	5xv4P1.pdb8	1265.45
4xv9A2.pdb1	4xv9A1.pdb1	1126.3
5xvtA1.pdb1	5xvtA2.pdb1	4295.6
4xvlT1.pdb1	4xvlP1.pdb1	484.4
4xvlT1.pdb1	4xvlA1.pdb1	872.25
4xvlP1.pdb1	4xvlA1.pdb1	708.75
4xvvA1.pdb1	4xvvB1.pdb1	1068.65
2xveC1.pdb2	2xveC2.pdb2	1747.1
4xvgA2.pdb1	4xvgA1.pdb1	2282.6
5xv8B1.pdb1	5xv8A1.pdb1	1164.05
4xv2B1.pdb1	4xv2A1.pdb1	1237.05
4xvwP1.pdb6	4xvwW1.pdb6	1425.3
4xvwP1.pdb6	4xvwO1.pdb6	1332.75
4xvwW1.pdb6	4xvwO1.pdb6	1333.2
1xvpE1.pdb1	1xvpA1.pdb1	545.35
1xvpF1.pdb1	1xvpB1.pdb1	532.1
1xvpB1.pdb1	1xvpA1.pdb1	1151.65
4xvpA1.pdb1	4xvpD1.pdb1	1330.25
4xvmA1.pdb1	4xvmT1.pdb1	991.0
4xvmA1.pdb1	4xvmP1.pdb1	558.85
4xvmT1.pdb1	4xvmP1.pdb1	426.8
5xv6A1.pdb1	5xv6B1.pdb1	1310.95
5xvoE1.pdb3	5xvoR1.pdb3	745.45
5xvoE1.pdb3	5xvoG1.pdb3	251.55
5xvoE1.pdb3	5xvoA1.pdb3	1065.65
5xvoE1.pdb3	5xvoF1.pdb3	1468.2
5xvoE1.pdb3	5xvoJ1.pdb3	36.3
5xvoE1.pdb3	5xvoQ1.pdb3	230.35
5xvoR1.pdb3	5xvoG1.pdb3	989.1
5xvoR1.pdb3	5xvoB1.pdb3	932.05
5xvoR1.pdb3	5xvoA1.pdb3	270.45
5xvoR1.pdb3	5xvoI1.pdb3	2.7
5xvoR1.pdb3	5xvoL1.pdb3	168.05
5xvoR1.pdb3	5xvoH1.pdb3	132.1
5xvoR1.pdb3	5xvoM1.pdb3	57.9
5xvoR1.pdb3	5xvoC1.pdb3	294.05
5xvoR1.pdb3	5xvoF1.pdb3	425.7
5xvoR1.pdb3	5xvoN1.pdb3	109.45
5xvoR1.pdb3	5xvoJ1.pdb3	39.95
5xvoR1.pdb3	5xvoD1.pdb3	417.0
5xvoR1.pdb3	5xvoQ1.pdb3	1848.5
5xvoG1.pdb3	5xvoB1.pdb3	255.4
5xvoG1.pdb3	5xvoA1.pdb3	233.05
5xvoG1.pdb3	5xvoC1.pdb3	444.9
5xvoG1.pdb3	5xvoF1.pdb3	378.6
5xvoG1.pdb3	5xvoD1.pdb3	0.25
5xvoB1.pdb3	5xvoA1.pdb3	1975.45
5xvoB1.pdb3	5xvoH1.pdb3	422.9
5xvoB1.pdb3	5xvoQ1.pdb3	264.8
5xvoA1.pdb3	5xvoM1.pdb3	38.45
5xvoA1.pdb3	5xvoN1.pdb3	140.1
5xvoA1.pdb3	5xvoK1.pdb3	6.3
5xvoA1.pdb3	5xvoQ1.pdb3	255.95
5xvoO1.pdb3	5xvoP1.pdb3	1078.75
5xvoO1.pdb3	5xvoI1.pdb3	274.85
5xvoO1.pdb3	5xvoL1.pdb3	7.4
5xvoO1.pdb3	5xvoM1.pdb3	257.9
5xvoO1.pdb3	5xvoN1.pdb3	384.95
5xvoO1.pdb3	5xvoJ1.pdb3	241.3
5xvoO1.pdb3	5xvoK1.pdb3	542.6
5xvoP1.pdb3	5xvoI1.pdb3	553.85
5xvoP1.pdb3	5xvoL1.pdb3	241.25
5xvoP1.pdb3	5xvoM1.pdb3	374.3
5xvoP1.pdb3	5xvoN1.pdb3	259.25
5xvoP1.pdb3	5xvoK1.pdb3	262.95
5xvoI1.pdb3	5xvoJ1.pdb3	1912.7
5xvoI1.pdb3	5xvoQ1.pdb3	64.75
5xvoL1.pdb3	5xvoN1.pdb3	1059.25
5xvoL1.pdb3	5xvoK1.pdb3	1901.2
5xvoL1.pdb3	5xvoQ1.pdb3	89.25
5xvoH1.pdb3	5xvoQ1.pdb3	240.95
5xvoM1.pdb3	5xvoN1.pdb3	1486.2
5xvoM1.pdb3	5xvoJ1.pdb3	1086.9
5xvoM1.pdb3	5xvoQ1.pdb3	148.55
5xvoC1.pdb3	5xvoD1.pdb3	1950.75
5xvoF1.pdb3	5xvoJ1.pdb3	111.9
5xvoF1.pdb3	5xvoD1.pdb3	1038.15
5xvoF1.pdb3	5xvoQ1.pdb3	138.35
5xvoN1.pdb3	5xvoQ1.pdb3	163.0
5xvoJ1.pdb3	5xvoQ1.pdb3	31.45
5xvoD1.pdb3	5xvoQ1.pdb3	164.2
5xvhA2.pdb1	5xvhA1.pdb1	2479.6
4xv1B1.pdb1	4xv1A1.pdb1	1176.5
5xvoB1.pdb1	5xvoH1.pdb1	422.9
5xvoB1.pdb1	5xvoG1.pdb1	255.4
5xvoB1.pdb1	5xvoA1.pdb1	1975.45
5xvoB1.pdb1	5xvoR1.pdb1	932.05
5xvoB1.pdb1	5xvoQ1.pdb1	264.8
5xvoC1.pdb1	5xvoG1.pdb1	444.9
5xvoC1.pdb1	5xvoD1.pdb1	1950.75
5xvoC1.pdb1	5xvoR1.pdb1	294.05
5xvoH1.pdb1	5xvoR1.pdb1	132.1
5xvoH1.pdb1	5xvoQ1.pdb1	240.95
5xvoF1.pdb1	5xvoG1.pdb1	378.6
5xvoF1.pdb1	5xvoD1.pdb1	1038.15
5xvoF1.pdb1	5xvoR1.pdb1	425.7
5xvoF1.pdb1	5xvoE1.pdb1	1468.2
5xvoF1.pdb1	5xvoQ1.pdb1	138.35
5xvoG1.pdb1	5xvoA1.pdb1	233.05
5xvoG1.pdb1	5xvoD1.pdb1	0.25
5xvoG1.pdb1	5xvoR1.pdb1	989.1
5xvoG1.pdb1	5xvoE1.pdb1	251.55
5xvoA1.pdb1	5xvoR1.pdb1	270.45
5xvoA1.pdb1	5xvoE1.pdb1	1065.65
5xvoA1.pdb1	5xvoQ1.pdb1	255.95
5xvoD1.pdb1	5xvoR1.pdb1	417.0
5xvoD1.pdb1	5xvoQ1.pdb1	164.2
5xvoR1.pdb1	5xvoE1.pdb1	745.45
5xvoR1.pdb1	5xvoQ1.pdb1	1848.5
5xvoE1.pdb1	5xvoQ1.pdb1	230.35
4xvzA1.pdb1	4xvzB1.pdb1	1137.4
