2x6kB1.pdb1	2x6kA1.pdb1	1567.7
2x6jB1.pdb1	2x6jA1.pdb1	1585.45
4x6cB1.pdb1	4x6cA1.pdb1	1146.6
4x6cA1.pdb1	4x6cH1.pdb1	377.55
4x6cA1.pdb1	4x6cG1.pdb1	487.95
4x6cH1.pdb1	4x6cG1.pdb1	2160.0
5x6hB2.pdb1	5x6hB1.pdb1	143.1
5x6hB2.pdb1	5x6hE1.pdb1	159.75
5x6hB2.pdb1	5x6hE2.pdb1	360.55
5x6hB1.pdb1	5x6hE1.pdb1	360.55
5x6hB1.pdb1	5x6hE2.pdb1	159.75
5x6hE1.pdb1	5x6hE2.pdb1	625.3
4x6gH1.pdb2	4x6gE1.pdb2	1325.45
4x6gH1.pdb2	4x6gG1.pdb2	1241.5
4x6gH1.pdb2	4x6gF1.pdb2	6.65
4x6gE1.pdb2	4x6gF1.pdb2	1246.2
4x6gG1.pdb2	4x6gF1.pdb2	1329.55
4x61B1.pdb1	4x61A1.pdb1	2068.85
2x6gI1.pdb5	2x6gJ1.pdb5	718.7
5x6uB1.pdb1	5x6uC1.pdb1	455.7
5x6uB1.pdb1	5x6uA1.pdb1	1253.9
5x6uB1.pdb1	5x6uE1.pdb1	284.5
5x6uC1.pdb1	5x6uD1.pdb1	851.85
5x6uC1.pdb1	5x6uA1.pdb1	367.05
5x6uC1.pdb1	5x6uE1.pdb1	935.75
5x6uD1.pdb1	5x6uA1.pdb1	245.4
5x6uD1.pdb1	5x6uE1.pdb1	1145.95
5x6uA1.pdb1	5x6uE1.pdb1	759.05
2x6gF1.pdb2	2x6gE1.pdb2	691.15
5x6eA1.pdb2	5x6eC1.pdb2	395.15
5x6eA1.pdb2	5x6eB1.pdb2	2275.85
5x6eA1.pdb2	5x6eD1.pdb2	328.4
5x6eC1.pdb2	5x6eB1.pdb2	341.25
5x6eC1.pdb2	5x6eD1.pdb2	1254.75
5x6eB1.pdb2	5x6eD1.pdb2	343.55
4x67E1.pdb1	4x67A1.pdb1	2103.35
2x63A2.pdb1	2x63A4.pdb1	737.05
2x63A2.pdb1	2x63A1.pdb1	737.05
2x63A3.pdb1	2x63A4.pdb1	737.05
2x63A3.pdb1	2x63A1.pdb1	737.05
2x6pA1.pdb1	2x6pC1.pdb1	609.05
2x6pA1.pdb1	2x6pB1.pdb1	608.15
2x6pC1.pdb1	2x6pB1.pdb1	601.3
4x6bD1.pdb2	4x6bC1.pdb2	2058.1
4x6lA3.pdb1	4x6lA2.pdb1	763.45
4x6lA3.pdb1	4x6lA1.pdb1	763.4
4x6lA2.pdb1	4x6lA1.pdb1	763.45
4x6fB1.pdb1	4x6fA1.pdb1	1271.4
2x64D1.pdb1	2x64C1.pdb1	1530.65
2x6lD1.pdb3	2x6lB1.pdb3	668.05
5x69D1.pdb1	5x69A1.pdb1	2177.0
5x67B1.pdb1	5x67A1.pdb1	2157.7
1x6vB1.pdb1	1x6vA1.pdb1	2979.55
1x6iB1.pdb1	1x6iA1.pdb1	1112.55
4x6lB2.pdb2	4x6lB1.pdb2	755.55
4x6lB2.pdb2	4x6lB3.pdb2	755.5
4x6lB1.pdb2	4x6lB3.pdb2	755.5
4x6zK1.pdb1	4x6zL1.pdb1	641.5
4x6zK1.pdb1	4x6zY1.pdb1	684.45
4x6zK1.pdb1	4x6zC1.pdb1	515.55
4x6zK1.pdb1	4x6zZ1.pdb1	769.8
4x6zK1.pdb1	4x6zD1.pdb1	402.55
4x6zK1.pdb1	4x6zJ1.pdb1	586.95
4x6zL1.pdb1	4x6zY1.pdb1	774.1
4x6zL1.pdb1	4x6zW1.pdb1	70.25
4x6zL1.pdb1	4x6zM1.pdb1	683.85
4x6zL1.pdb1	4x6zX1.pdb1	970.9
4x6zL1.pdb1	4x6zE1.pdb1	400.95
4x6zL1.pdb1	4x6zD1.pdb1	344.0
4x6zY1.pdb1	4x6zX1.pdb1	576.85
4x6zY1.pdb1	4x6zR1.pdb1	406.8
4x6zY1.pdb1	4x6zZ1.pdb1	652.2
4x6zY1.pdb1	4x6zQ1.pdb1	519.65
4x6zW1.pdb1	4x6zM1.pdb1	1423.25
4x6zW1.pdb1	4x6zP1.pdb1	664.5
4x6zW1.pdb1	4x6zX1.pdb1	1597.6
4x6zW1.pdb1	4x6zV1.pdb1	495.9
4x6zW1.pdb1	4x6zN1.pdb1	901.55
4x6zW1.pdb1	4x6zO1.pdb1	647.5
4x6zC1.pdb1	4x6zE1.pdb1	93.25
4x6zC1.pdb1	4x6zA1.pdb1	133.35
4x6zC1.pdb1	4x6zG1.pdb1	141.55
4x6zC1.pdb1	4x6zB1.pdb1	1352.85
4x6zC1.pdb1	4x6zD1.pdb1	1601.25
4x6zC1.pdb1	4x6zF1.pdb1	107.0
4x6zC1.pdb1	4x6zJ1.pdb1	474.3
4x6z11.pdb1	4x6zT1.pdb1	324.8
4x6z11.pdb1	4x6zH1.pdb1	0.05
4x6z11.pdb1	4x6zZ1.pdb1	670.8
4x6z11.pdb1	4x6zS1.pdb1	533.35
4x6z11.pdb1	4x6zI1.pdb1	1433.2
4x6z11.pdb1	4x6z21.pdb1	926.35
4x6z11.pdb1	4x6zJ1.pdb1	726.2
4x6zM1.pdb1	4x6zX1.pdb1	723.0
4x6zM1.pdb1	4x6zN1.pdb1	931.05
4x6zM1.pdb1	4x6zE1.pdb1	529.65
4x6zM1.pdb1	4x6zH1.pdb1	0.05
4x6zM1.pdb1	4x6zF1.pdb1	330.8
4x6zT1.pdb1	4x6zP1.pdb1	54.55
4x6zT1.pdb1	4x6zU1.pdb1	1318.15
4x6zT1.pdb1	4x6zR1.pdb1	0.55
4x6zT1.pdb1	4x6zH1.pdb1	0.05
4x6zT1.pdb1	4x6za1.pdb1	259.0
4x6zT1.pdb1	4x6zS1.pdb1	1055.95
4x6zT1.pdb1	4x6zQ1.pdb1	117.3
4x6zT1.pdb1	4x6z21.pdb1	602.25
4x6zP1.pdb1	4x6zX1.pdb1	513.6
4x6zP1.pdb1	4x6zU1.pdb1	131.7
4x6zP1.pdb1	4x6zR1.pdb1	83.9
4x6zP1.pdb1	4x6zO1.pdb1	1410.65
4x6zP1.pdb1	4x6zS1.pdb1	37.25
4x6zP1.pdb1	4x6zQ1.pdb1	1353.2
4x6zX1.pdb1	4x6zQ1.pdb1	463.25
4x6zV1.pdb1	4x6zN1.pdb1	1333.25
4x6zV1.pdb1	4x6zU1.pdb1	457.7
4x6zV1.pdb1	4x6zH1.pdb1	629.5
4x6zV1.pdb1	4x6zO1.pdb1	420.35
4x6zV1.pdb1	4x6z21.pdb1	598.0
4x6zN1.pdb1	4x6zH1.pdb1	601.5
4x6zN1.pdb1	4x6zG1.pdb1	435.7
4x6zN1.pdb1	4x6zO1.pdb1	68.9
4x6zN1.pdb1	4x6zF1.pdb1	601.9
4x6zU1.pdb1	4x6zO1.pdb1	1406.4
4x6zU1.pdb1	4x6zQ1.pdb1	142.95
4x6zU1.pdb1	4x6z21.pdb1	437.85
4x6ze1.pdb1	4x6zE1.pdb1	121.2
4x6ze1.pdb1	4x6zF1.pdb1	225.65
4x6zE1.pdb1	4x6zB1.pdb1	40.0
4x6zE1.pdb1	4x6zD1.pdb1	1341.85
4x6zE1.pdb1	4x6zF1.pdb1	1057.2
4x6zR1.pdb1	4x6zZ1.pdb1	313.1
4x6zR1.pdb1	4x6zS1.pdb1	1345.35
4x6zR1.pdb1	4x6zQ1.pdb1	1589.1
4x6zH1.pdb1	4x6za1.pdb1	0.05
4x6zH1.pdb1	4x6zA1.pdb1	415.15
4x6zH1.pdb1	4x6zG1.pdb1	426.0
4x6zH1.pdb1	4x6zI1.pdb1	493.95
4x6zH1.pdb1	4x6z21.pdb1	1310.95
4x6za1.pdb1	4x6zS1.pdb1	135.4
4x6zA1.pdb1	4x6zG1.pdb1	1416.55
4x6zA1.pdb1	4x6zB1.pdb1	1401.7
4x6zA1.pdb1	4x6zI1.pdb1	650.4
4x6zA1.pdb1	4x6z21.pdb1	69.45
4x6zZ1.pdb1	4x6zS1.pdb1	401.4
4x6zZ1.pdb1	4x6zI1.pdb1	69.4
4x6zZ1.pdb1	4x6zJ1.pdb1	967.15
4x6zG1.pdb1	4x6zB1.pdb1	107.2
4x6zG1.pdb1	4x6zF1.pdb1	1311.45
4x6zB1.pdb1	4x6zD1.pdb1	85.0
4x6zB1.pdb1	4x6zI1.pdb1	653.1
4x6zB1.pdb1	4x6zF1.pdb1	48.55
4x6zB1.pdb1	4x6zJ1.pdb1	514.95
4x6zD1.pdb1	4x6zF1.pdb1	1.2
4x6zO1.pdb1	4x6zQ1.pdb1	134.05
4x6zS1.pdb1	4x6zQ1.pdb1	83.9
4x6zI1.pdb1	4x6z21.pdb1	905.8
4x6zI1.pdb1	4x6zJ1.pdb1	1661.45
2x6iA1.pdb1	2x6iB1.pdb1	1549.05
5x6eO1.pdb1	5x6eM1.pdb1	369.25
5x6eO1.pdb1	5x6eP1.pdb1	1251.35
5x6eO1.pdb1	5x6eN1.pdb1	333.05
5x6eM1.pdb1	5x6eP1.pdb1	317.8
5x6eM1.pdb1	5x6eN1.pdb1	2331.25
5x6eP1.pdb1	5x6eN1.pdb1	380.45
5x6gD1.pdb1	5x6gB1.pdb1	336.4
5x6gD1.pdb1	5x6gA1.pdb1	214.65
5x6gD1.pdb1	5x6gC1.pdb1	700.35
5x6gB1.pdb1	5x6gA1.pdb1	20.5
5x6gB1.pdb1	5x6gC1.pdb1	208.45
5x6gA1.pdb1	5x6gC1.pdb1	317.9
4x6eA1.pdb1	4x6eB1.pdb1	1253.65
5x6xD1.pdb1	5x6xC1.pdb1	2892.8
2x60B1.pdb1	2x60A1.pdb1	1345.2
5x6vE1.pdb1	5x6vD1.pdb1	959.25
5x6vE1.pdb1	5x6vG1.pdb1	791.5
5x6vE1.pdb1	5x6vB1.pdb1	797.6
5x6vE1.pdb1	5x6vC1.pdb1	966.2
5x6vE1.pdb1	5x6vA1.pdb1	1114.8
5x6vE1.pdb1	5x6vF1.pdb1	309.5
5x6vD1.pdb1	5x6vC1.pdb1	966.65
5x6vD1.pdb1	5x6vA1.pdb1	33.4
5x6vG1.pdb1	5x6vB1.pdb1	319.7
5x6vG1.pdb1	5x6vA1.pdb1	52.7
5x6vG1.pdb1	5x6vF1.pdb1	1305.25
5x6vB1.pdb1	5x6vC1.pdb1	442.5
5x6vB1.pdb1	5x6vA1.pdb1	1378.6
5x6vB1.pdb1	5x6vF1.pdb1	656.2
5x6vC1.pdb1	5x6vA1.pdb1	392.85
4x6dG1.pdb1	4x6dA1.pdb1	469.2
4x6dG1.pdb1	4x6dH1.pdb1	2205.55
4x6dA1.pdb1	4x6dB1.pdb1	1086.2
4x6dA1.pdb1	4x6dH1.pdb1	374.7
5x6oC1.pdb1	5x6oG1.pdb1	4349.15
2x6gL1.pdb9	2x6gK1.pdb9	575.7
5x6fE2.pdb1	5x6fA2.pdb1	679.3
5x6fE2.pdb1	5x6fC1.pdb1	672.0
5x6fE2.pdb1	5x6fC2.pdb1	234.95
5x6fE2.pdb1	5x6fE1.pdb1	1064.4
5x6fA2.pdb1	5x6fC1.pdb1	696.25
5x6fA2.pdb1	5x6fC2.pdb1	1007.2
5x6fA2.pdb1	5x6fA1.pdb1	256.8
5x6fC1.pdb1	5x6fC2.pdb1	33.6
5x6fC1.pdb1	5x6fA1.pdb1	1007.2
5x6fC1.pdb1	5x6fE1.pdb1	234.95
5x6fC2.pdb1	5x6fA1.pdb1	696.25
5x6fC2.pdb1	5x6fE1.pdb1	672.0
5x6fA1.pdb1	5x6fE1.pdb1	679.3
4x6qB1.pdb1	4x6qC1.pdb1	1938.0
2x6nD1.pdb3	2x6nC1.pdb3	1420.75
4x64I1.pdb1	4x64A1.pdb1	2869.65
4x64I1.pdb1	4x64G1.pdb1	250.2
4x64I1.pdb1	4x64N1.pdb1	82.6
4x64I1.pdb1	4x64J1.pdb1	162.4
4x64E1.pdb1	4x64D1.pdb1	308.75
4x64E1.pdb1	4x64a1.pdb1	53.2
4x64E1.pdb1	4x64A1.pdb1	1990.8
4x64E1.pdb1	4x64C1.pdb1	100.05
4x64E1.pdb1	4x64H1.pdb1	590.2
4x64D1.pdb1	4x64A1.pdb1	2975.3
4x64F1.pdb1	4x64O1.pdb1	31.5
4x64F1.pdb1	4x64A1.pdb1	544.4
4x64F1.pdb1	4x64R1.pdb1	1028.5
4x64O1.pdb1	4x64A1.pdb1	1767.85
4x64a1.pdb1	4x64A1.pdb1	377.25
4x64a1.pdb1	4x64C1.pdb1	36.0
4x64a1.pdb1	4x64b1.pdb1	90.0
4x64a1.pdb1	4x64L1.pdb1	72.4
4x64A1.pdb1	4x64C1.pdb1	1670.3
4x64A1.pdb1	4x64K1.pdb1	1851.95
4x64A1.pdb1	4x64b1.pdb1	154.3
4x64A1.pdb1	4x64B1.pdb1	957.3
4x64A1.pdb1	4x64L1.pdb1	3314.6
4x64A1.pdb1	4x64G1.pdb1	1928.8
4x64A1.pdb1	4x64N1.pdb1	1866.2
4x64A1.pdb1	4x64S1.pdb1	1601.95
4x64A1.pdb1	4x64P1.pdb1	2526.9
4x64A1.pdb1	4x64M1.pdb1	2005.55
4x64A1.pdb1	4x64H1.pdb1	1831.45
4x64A1.pdb1	4x64Q1.pdb1	2587.2
4x64A1.pdb1	4x64T1.pdb1	2562.65
4x64A1.pdb1	4x64U1.pdb1	1339.2
4x64A1.pdb1	4x64J1.pdb1	1867.3
4x64A1.pdb1	4x64R1.pdb1	902.85
4x64C1.pdb1	4x64B1.pdb1	49.45
4x64C1.pdb1	4x64N1.pdb1	877.5
4x64C1.pdb1	4x64J1.pdb1	383.7
4x64K1.pdb1	4x64G1.pdb1	247.4
4x64K1.pdb1	4x64R1.pdb1	336.35
4x64B1.pdb1	4x64H1.pdb1	272.85
4x64L1.pdb1	4x64H1.pdb1	63.05
4x64L1.pdb1	4x64Q1.pdb1	220.95
4x64N1.pdb1	4x64S1.pdb1	4.0
4x64N1.pdb1	4x64J1.pdb1	811.5
4x64S1.pdb1	4x64M1.pdb1	389.35
4x64M1.pdb1	4x64U1.pdb1	44.55
4x64H1.pdb1	4x64Q1.pdb1	142.75
5x66B1.pdb2	5x66E1.pdb2	2090.35
2x6hA1.pdb1	2x6hB1.pdb1	1559.95
1x6uA4.pdb1	1x6uA1.pdb1	187.85
1x6uA4.pdb1	1x6uA2.pdb1	1694.1
1x6uA4.pdb1	1x6uA3.pdb1	1479.2
1x6uA1.pdb1	1x6uA2.pdb1	1479.2
1x6uA1.pdb1	1x6uA3.pdb1	1694.1
1x6uA2.pdb1	1x6uA3.pdb1	187.85
2x6sA1.pdb3	2x6sB1.pdb3	1478.7
5x62A1.pdb1	5x62B1.pdb1	2837.9
4x6bA1.pdb1	4x6bB1.pdb1	2142.85
4x6lD1.pdb4	4x6lD3.pdb4	754.1
4x6lD1.pdb4	4x6lD2.pdb4	754.15
4x6lD3.pdb4	4x6lD2.pdb4	754.15
2x6gD1.pdb4	2x6gC1.pdb4	714.45
5x6bI1.pdb1	5x6bE1.pdb1	790.35
5x6bI1.pdb1	5x6bF1.pdb1	319.95
5x6bI1.pdb1	5x6bJ1.pdb1	3828.55
5x6bI1.pdb1	5x6bP1.pdb1	1068.7
5x6bE1.pdb1	5x6bF1.pdb1	1812.0
5x6bE1.pdb1	5x6bJ1.pdb1	284.9
5x6bF1.pdb1	5x6bJ1.pdb1	789.85
5x6bF1.pdb1	5x6bP1.pdb1	979.9
5x6bJ1.pdb1	5x6bP1.pdb1	117.45
5x6eF1.pdb3	5x6eG1.pdb3	324.35
5x6eF1.pdb3	5x6eE1.pdb3	2292.4
5x6eF1.pdb3	5x6eH1.pdb3	351.5
5x6eG1.pdb3	5x6eE1.pdb3	370.85
5x6eG1.pdb3	5x6eH1.pdb3	1249.35
5x6eE1.pdb3	5x6eH1.pdb3	344.9
2x6nA1.pdb1	2x6nB1.pdb1	1462.55
2x6lA1.pdb4	2x6lA2.pdb4	685.6
5x6yA1.pdb1	5x6yB1.pdb1	2844.85
5x6mD1.pdb1	5x6mA1.pdb1	160.6
5x6mD1.pdb1	5x6mC1.pdb1	962.75
5x6mD1.pdb1	5x6mB1.pdb1	377.95
5x6mG1.pdb1	5x6mH1.pdb1	962.4
5x6mG1.pdb1	5x6mE1.pdb1	187.8
5x6mG1.pdb1	5x6mF1.pdb1	368.25
5x6mH1.pdb1	5x6mE1.pdb1	359.85
5x6mH1.pdb1	5x6mF1.pdb1	157.1
5x6mA1.pdb1	5x6mC1.pdb1	373.7
5x6mA1.pdb1	5x6mF1.pdb1	1087.05
5x6mE1.pdb1	5x6mB1.pdb1	1054.25
5x6mC1.pdb1	5x6mB1.pdb1	178.45
2x6cA4.pdb1	2x6cA3.pdb1	1986.45
2x6cA4.pdb1	2x6cA2.pdb1	1986.45
2x6cA4.pdb1	2x6cA1.pdb1	52.4
2x6cA3.pdb1	2x6cA2.pdb1	52.4
2x6cA3.pdb1	2x6cA1.pdb1	1986.45
2x6cA2.pdb1	2x6cA1.pdb1	1986.45
4x68A1.pdb1	4x68B1.pdb1	903.3
1x6mC1.pdb2	1x6mB1.pdb2	808.1
4x6nH1.pdb1	4x6nA1.pdb1	379.6
5x66D1.pdb1	5x66A1.pdb1	2136.55
2x61B2.pdb2	2x61B4.pdb2	737.85
2x61B2.pdb2	2x61B3.pdb2	737.85
2x61B4.pdb2	2x61B1.pdb2	737.85
2x61B1.pdb2	2x61B3.pdb2	737.85
5x6zB1.pdb2	5x6zA1.pdb2	2813.2
2x6nE1.pdb2	2x6nF1.pdb2	1528.5
2x64B1.pdb2	2x64A1.pdb2	1635.5
4x6aB1.pdb1	4x6aT1.pdb1	622.85
4x6aB1.pdb1	4x6aL1.pdb1	973.55
4x6aB1.pdb1	4x6aC1.pdb1	1716.75
4x6aB1.pdb1	4x6aF1.pdb1	58.95
4x6aB1.pdb1	4x6aJ1.pdb1	1535.7
4x6aB1.pdb1	4x6aA1.pdb1	9623.45
4x6aB1.pdb1	4x6aK1.pdb1	472.55
4x6aB1.pdb1	4x6aH1.pdb1	13.75
4x6aB1.pdb1	4x6aI1.pdb1	1363.6
4x6aB1.pdb1	4x6aR1.pdb1	394.45
4x6aT1.pdb1	4x6aA1.pdb1	339.75
4x6aT1.pdb1	4x6aR1.pdb1	393.5
4x6aE1.pdb1	4x6aL1.pdb1	0.05
4x6aE1.pdb1	4x6aF1.pdb1	118.85
4x6aE1.pdb1	4x6aA1.pdb1	2110.5
4x6aL1.pdb1	4x6aC1.pdb1	540.0
4x6aL1.pdb1	4x6aJ1.pdb1	52.85
4x6aL1.pdb1	4x6aK1.pdb1	5.75
4x6aC1.pdb1	4x6aJ1.pdb1	1195.55
4x6aC1.pdb1	4x6aA1.pdb1	308.05
4x6aC1.pdb1	4x6aK1.pdb1	2071.8
4x6aC1.pdb1	4x6aH1.pdb1	83.4
