4f38B1.pdb1	4f38A1.pdb1	1403.45
6f3qC1.pdb1	6f3qA1.pdb1	1774.9
6f3qC1.pdb1	6f3qD1.pdb1	3055.7
6f3qC1.pdb1	6f3qB1.pdb1	412.55
6f3qA1.pdb1	6f3qD1.pdb1	421.75
6f3qA1.pdb1	6f3qB1.pdb1	3082.15
6f3qD1.pdb1	6f3qB1.pdb1	1769.15
6f36F1.pdb1	6f36G1.pdb1	1462.25
6f36F1.pdb1	6f36E1.pdb1	1414.25
6f36J1.pdb1	6f36I1.pdb1	1514.0
6f36J1.pdb1	6f36M1.pdb1	194.45
6f36J1.pdb1	6f36A1.pdb1	1547.8
6f36G1.pdb1	6f36H1.pdb1	1543.65
6f36B1.pdb1	6f36C1.pdb1	1462.05
6f36B1.pdb1	6f36M1.pdb1	600.8
6f36B1.pdb1	6f36A1.pdb1	1542.6
6f36B1.pdb1	6f36N1.pdb1	11.6
6f36I1.pdb1	6f36H1.pdb1	1466.6
6f36E1.pdb1	6f36D1.pdb1	1534.1
6f36D1.pdb1	6f36C1.pdb1	1557.35
6f36C1.pdb1	6f36M1.pdb1	197.4
6f36M1.pdb1	6f36A1.pdb1	435.25
6f36M1.pdb1	6f36N1.pdb1	1216.7
6f3sA2.pdb1	6f3sA1.pdb1	2220.55
1f3lA1.pdb2	1f3lA2.pdb2	1636.75
4f35D1.pdb1	4f35C1.pdb1	1912.1
4f3oC1.pdb1	4f3oA1.pdb1	1295.05
4f3oC1.pdb1	4f3oB1.pdb1	372.4
4f3oA1.pdb1	4f3oB1.pdb1	704.7
1f3dH1.pdb1	1f3dJ1.pdb1	503.85
1f3dH1.pdb1	1f3dL1.pdb1	1713.75
1f3dH1.pdb1	1f3dK1.pdb1	37.6
1f3dJ1.pdb1	1f3dL1.pdb1	79.6
1f3dJ1.pdb1	1f3dK1.pdb1	1686.45
1f3dL1.pdb1	1f3dK1.pdb1	249.85
4f39A2.pdb1	4f39A1.pdb1	795.7
5f3wC1.pdb1	5f3wA1.pdb1	701.95
5f3wC1.pdb1	5f3wB1.pdb1	69.7
5f3wC1.pdb1	5f3wD1.pdb1	2099.25
5f3wF1.pdb1	5f3wB1.pdb1	452.8
5f3wF1.pdb1	5f3wE1.pdb1	973.25
5f3wF1.pdb1	5f3wD1.pdb1	216.9
5f3wA1.pdb1	5f3wB1.pdb1	2114.95
5f3wA1.pdb1	5f3wD1.pdb1	88.0
5f3wB1.pdb1	5f3wE1.pdb1	160.45
5f3wB1.pdb1	5f3wD1.pdb1	1506.6
5f3wE1.pdb1	5f3wD1.pdb1	456.6
6f3mB1.pdb1	6f3mA1.pdb1	3078.8
6f3mB1.pdb1	6f3mC1.pdb1	429.35
6f3mB1.pdb1	6f3mD1.pdb1	1784.55
6f3mA1.pdb1	6f3mC1.pdb1	1784.95
6f3mA1.pdb1	6f3mD1.pdb1	439.3
6f3mC1.pdb1	6f3mD1.pdb1	3082.55
1f3tA1.pdb1	1f3tB1.pdb1	2106.05
1f3uD1.pdb2	1f3uC1.pdb2	2246.75
4f3uB1.pdb1	4f3uA1.pdb1	543.75
1f3vB1.pdb1	1f3vA1.pdb1	741.85
3f39A17.pdb1	3f39A5.pdb1	1358.5
3f39A17.pdb1	3f39A21.pdb1	636.9
3f39A17.pdb1	3f39A18.pdb1	36.9
3f39A17.pdb1	3f39A10.pdb1	588.7
3f39A17.pdb1	3f39A9.pdb1	589.4
3f39A17.pdb1	3f39A13.pdb1	636.25
3f39A20.pdb1	3f39A22.pdb1	636.9
3f39A20.pdb1	3f39A19.pdb1	36.9
3f39A20.pdb1	3f39A6.pdb1	1358.5
3f39A20.pdb1	3f39A12.pdb1	588.75
3f39A20.pdb1	3f39A15.pdb1	636.25
3f39A20.pdb1	3f39A11.pdb1	589.35
3f39A4.pdb1	3f39A21.pdb1	1362.65
3f39A4.pdb1	3f39A3.pdb1	37.1
3f39A4.pdb1	3f39A6.pdb1	636.25
3f39A4.pdb1	3f39A13.pdb1	590.95
3f39A4.pdb1	3f39A11.pdb1	636.45
3f39A4.pdb1	3f39A14.pdb1	590.95
3f39A22.pdb1	3f39A5.pdb1	588.75
3f39A22.pdb1	3f39A21.pdb1	35.8
3f39A22.pdb1	3f39A6.pdb1	589.4
3f39A22.pdb1	3f39A1.pdb1	1362.65
3f39A22.pdb1	3f39A15.pdb1	636.45
3f39A5.pdb1	3f39A21.pdb1	589.35
3f39A5.pdb1	3f39A6.pdb1	36.9
3f39A5.pdb1	3f39A1.pdb1	636.25
3f39A5.pdb1	3f39A9.pdb1	636.9
3f39A19.pdb1	3f39A24.pdb1	636.9
3f39A19.pdb1	3f39A12.pdb1	589.4
3f39A19.pdb1	3f39A7.pdb1	1358.5
3f39A19.pdb1	3f39A11.pdb1	588.7
3f39A19.pdb1	3f39A14.pdb1	636.25
3f39A21.pdb1	3f39A6.pdb1	588.7
3f39A21.pdb1	3f39A13.pdb1	636.45
3f39A24.pdb1	3f39A3.pdb1	1362.65
3f39A24.pdb1	3f39A7.pdb1	589.35
3f39A24.pdb1	3f39A8.pdb1	588.7
3f39A24.pdb1	3f39A14.pdb1	636.45
3f39A24.pdb1	3f39A23.pdb1	35.8
3f39A2.pdb1	3f39A12.pdb1	636.45
3f39A2.pdb1	3f39A7.pdb1	636.25
3f39A2.pdb1	3f39A1.pdb1	37.1
3f39A2.pdb1	3f39A16.pdb1	590.95
3f39A2.pdb1	3f39A15.pdb1	590.95
3f39A2.pdb1	3f39A23.pdb1	1362.65
3f39A18.pdb1	3f39A10.pdb1	589.35
3f39A18.pdb1	3f39A16.pdb1	636.25
3f39A18.pdb1	3f39A8.pdb1	1358.5
3f39A18.pdb1	3f39A9.pdb1	588.75
3f39A18.pdb1	3f39A23.pdb1	636.9
3f39A10.pdb1	3f39A3.pdb1	636.45
3f39A10.pdb1	3f39A8.pdb1	636.9
3f39A10.pdb1	3f39A9.pdb1	35.8
3f39A10.pdb1	3f39A13.pdb1	1362.65
3f39A3.pdb1	3f39A8.pdb1	636.25
3f39A3.pdb1	3f39A13.pdb1	590.95
3f39A3.pdb1	3f39A14.pdb1	590.95
3f39A6.pdb1	3f39A11.pdb1	636.9
3f39A12.pdb1	3f39A7.pdb1	636.9
3f39A12.pdb1	3f39A15.pdb1	1362.65
3f39A12.pdb1	3f39A11.pdb1	35.8
3f39A7.pdb1	3f39A8.pdb1	36.9
3f39A7.pdb1	3f39A23.pdb1	588.75
3f39A1.pdb1	3f39A16.pdb1	590.95
3f39A1.pdb1	3f39A9.pdb1	636.45
3f39A1.pdb1	3f39A15.pdb1	590.95
3f39A16.pdb1	3f39A9.pdb1	1362.65
3f39A16.pdb1	3f39A15.pdb1	37.1
3f39A16.pdb1	3f39A23.pdb1	636.45
3f39A8.pdb1	3f39A23.pdb1	589.4
3f39A13.pdb1	3f39A14.pdb1	37.1
3f39A11.pdb1	3f39A14.pdb1	1362.65
4f3tA1.pdb1	4f3tR1.pdb1	2006.45
1f3oA1.pdb1	1f3oA2.pdb1	660.3
5f3jB1.pdb2	5f3jD1.pdb2	788.35
6f37B3.pdb2	6f37B2.pdb2	1147.65
6f37B3.pdb2	6f37B1.pdb2	1150.4
6f37B2.pdb2	6f37B1.pdb2	1146.3
4f33C1.pdb2	4f33D1.pdb2	1725.45
3f37A19.pdb1	3f37A7.pdb1	1357.5
3f37A19.pdb1	3f37A12.pdb1	573.6
3f37A19.pdb1	3f37A20.pdb1	19.4
3f37A19.pdb1	3f37A14.pdb1	633.9
3f37A19.pdb1	3f37A11.pdb1	573.55
3f37A19.pdb1	3f37A24.pdb1	634.5
3f37A9.pdb1	3f37A18.pdb1	573.5
3f37A9.pdb1	3f37A16.pdb1	1365.95
3f37A9.pdb1	3f37A5.pdb1	634.5
3f37A9.pdb1	3f37A17.pdb1	573.6
3f37A9.pdb1	3f37A1.pdb1	634.35
3f37A9.pdb1	3f37A10.pdb1	18.45
3f37A18.pdb1	3f37A16.pdb1	633.85
3f37A18.pdb1	3f37A8.pdb1	1357.5
3f37A18.pdb1	3f37A17.pdb1	19.4
3f37A18.pdb1	3f37A23.pdb1	634.5
3f37A18.pdb1	3f37A10.pdb1	573.65
3f37A2.pdb1	3f37A7.pdb1	633.85
3f37A2.pdb1	3f37A12.pdb1	634.35
3f37A2.pdb1	3f37A16.pdb1	575.6
3f37A2.pdb1	3f37A15.pdb1	575.6
3f37A2.pdb1	3f37A23.pdb1	1365.95
3f37A2.pdb1	3f37A1.pdb1	19.0
3f37A7.pdb1	3f37A12.pdb1	634.5
3f37A7.pdb1	3f37A8.pdb1	19.4
3f37A7.pdb1	3f37A23.pdb1	573.5
3f37A7.pdb1	3f37A24.pdb1	573.65
3f37A22.pdb1	3f37A20.pdb1	634.5
3f37A22.pdb1	3f37A15.pdb1	634.35
3f37A22.pdb1	3f37A5.pdb1	573.5
3f37A22.pdb1	3f37A1.pdb1	1365.95
3f37A22.pdb1	3f37A6.pdb1	573.6
3f37A22.pdb1	3f37A21.pdb1	18.45
3f37A12.pdb1	3f37A20.pdb1	573.5
3f37A12.pdb1	3f37A15.pdb1	1365.95
3f37A12.pdb1	3f37A11.pdb1	18.45
3f37A16.pdb1	3f37A15.pdb1	19.0
3f37A16.pdb1	3f37A23.pdb1	634.35
3f37A16.pdb1	3f37A1.pdb1	575.6
3f37A20.pdb1	3f37A15.pdb1	633.85
3f37A20.pdb1	3f37A11.pdb1	573.65
3f37A20.pdb1	3f37A6.pdb1	1357.5
3f37A8.pdb1	3f37A3.pdb1	633.9
3f37A8.pdb1	3f37A23.pdb1	573.6
3f37A8.pdb1	3f37A10.pdb1	634.5
3f37A8.pdb1	3f37A24.pdb1	573.55
3f37A14.pdb1	3f37A13.pdb1	18.9
3f37A14.pdb1	3f37A4.pdb1	575.6
3f37A14.pdb1	3f37A11.pdb1	1366.0
3f37A14.pdb1	3f37A3.pdb1	575.6
3f37A14.pdb1	3f37A24.pdb1	634.3
3f37A15.pdb1	3f37A1.pdb1	575.6
3f37A13.pdb1	3f37A4.pdb1	575.6
3f37A13.pdb1	3f37A3.pdb1	575.6
3f37A13.pdb1	3f37A17.pdb1	633.9
3f37A13.pdb1	3f37A10.pdb1	1366.0
3f37A13.pdb1	3f37A21.pdb1	634.3
3f37A4.pdb1	3f37A11.pdb1	634.3
3f37A4.pdb1	3f37A3.pdb1	18.9
3f37A4.pdb1	3f37A6.pdb1	633.85
3f37A4.pdb1	3f37A21.pdb1	1366.0
3f37A11.pdb1	3f37A6.pdb1	634.5
3f37A3.pdb1	3f37A10.pdb1	634.3
3f37A3.pdb1	3f37A24.pdb1	1366.0
3f37A5.pdb1	3f37A17.pdb1	1357.5
3f37A5.pdb1	3f37A1.pdb1	633.85
3f37A5.pdb1	3f37A6.pdb1	19.4
3f37A5.pdb1	3f37A21.pdb1	573.65
3f37A17.pdb1	3f37A10.pdb1	573.55
3f37A17.pdb1	3f37A21.pdb1	634.5
3f37A23.pdb1	3f37A24.pdb1	18.45
3f37A6.pdb1	3f37A21.pdb1	573.55
1f3wG1.pdb2	1f3wF1.pdb2	27.5
1f3wG1.pdb2	1f3wH1.pdb2	1284.4
1f3wG1.pdb2	1f3wE1.pdb2	2795.15
1f3wF1.pdb2	1f3wH1.pdb2	2755.05
1f3wF1.pdb2	1f3wE1.pdb2	1276.45
1f3wH1.pdb2	1f3wE1.pdb2	49.6
5f38D1.pdb1	5f38C1.pdb1	2575.0
5f38D1.pdb1	5f38B1.pdb1	295.95
5f38D1.pdb1	5f38A1.pdb1	697.35
5f38C1.pdb1	5f38B1.pdb1	697.3
5f38C1.pdb1	5f38A1.pdb1	301.05
5f38B1.pdb1	5f38A1.pdb1	2421.2
2f3xA1.pdb1	2f3xB1.pdb1	1154.2
6f3cA1.pdb1	6f3cB1.pdb1	186.8
6f3cA1.pdb1	6f3cC1.pdb1	37.6
6f3cA1.pdb1	6f3cD1.pdb1	170.9
6f3cB1.pdb1	6f3cC1.pdb1	187.9
6f3cB1.pdb1	6f3cD1.pdb1	175.6
6f3cC1.pdb1	6f3cD1.pdb1	185.8
3f33A15.pdb1	3f33A2.pdb1	577.2
3f33A15.pdb1	3f33A12.pdb1	1359.8
3f33A15.pdb1	3f33A20.pdb1	644.9
3f33A15.pdb1	3f33A16.pdb1	15.6
3f33A15.pdb1	3f33A22.pdb1	646.15
3f33A15.pdb1	3f33A1.pdb1	577.2
3f33A19.pdb1	3f33A7.pdb1	1356.1
3f33A19.pdb1	3f33A11.pdb1	574.55
3f33A19.pdb1	3f33A14.pdb1	644.9
3f33A19.pdb1	3f33A24.pdb1	646.7
3f33A19.pdb1	3f33A12.pdb1	574.1
3f33A19.pdb1	3f33A20.pdb1	15.8
3f33A8.pdb1	3f33A7.pdb1	15.8
3f33A8.pdb1	3f33A23.pdb1	574.1
3f33A8.pdb1	3f33A24.pdb1	574.55
3f33A8.pdb1	3f33A10.pdb1	646.7
3f33A8.pdb1	3f33A18.pdb1	1356.1
3f33A8.pdb1	3f33A3.pdb1	644.9
3f33A7.pdb1	3f33A23.pdb1	574.55
3f33A7.pdb1	3f33A24.pdb1	574.05
3f33A7.pdb1	3f33A2.pdb1	644.9
3f33A7.pdb1	3f33A12.pdb1	646.75
3f33A23.pdb1	3f33A24.pdb1	15.0
3f33A23.pdb1	3f33A2.pdb1	1359.8
3f33A23.pdb1	3f33A16.pdb1	646.15
3f33A23.pdb1	3f33A18.pdb1	646.75
3f33A17.pdb1	3f33A9.pdb1	574.1
3f33A17.pdb1	3f33A21.pdb1	646.7
3f33A17.pdb1	3f33A10.pdb1	574.55
3f33A17.pdb1	3f33A5.pdb1	1356.1
3f33A17.pdb1	3f33A13.pdb1	644.9
3f33A17.pdb1	3f33A18.pdb1	15.8
3f33A11.pdb1	3f33A14.pdb1	1359.8
3f33A11.pdb1	3f33A12.pdb1	15.0
3f33A11.pdb1	3f33A20.pdb1	574.05
3f33A11.pdb1	3f33A4.pdb1	646.1
3f33A11.pdb1	3f33A6.pdb1	646.7
3f33A14.pdb1	3f33A24.pdb1	646.1
3f33A14.pdb1	3f33A13.pdb1	15.6
3f33A14.pdb1	3f33A4.pdb1	577.2
3f33A14.pdb1	3f33A3.pdb1	577.2
3f33A24.pdb1	3f33A3.pdb1	1359.8
3f33A2.pdb1	3f33A12.pdb1	646.15
3f33A2.pdb1	3f33A16.pdb1	577.2
3f33A2.pdb1	3f33A1.pdb1	15.6
3f33A9.pdb1	3f33A10.pdb1	15.0
3f33A9.pdb1	3f33A5.pdb1	646.75
3f33A9.pdb1	3f33A16.pdb1	1359.8
3f33A9.pdb1	3f33A18.pdb1	574.55
3f33A9.pdb1	3f33A1.pdb1	646.15
3f33A12.pdb1	3f33A20.pdb1	574.55
3f33A21.pdb1	3f33A5.pdb1	574.05
3f33A21.pdb1	3f33A13.pdb1	646.1
3f33A21.pdb1	3f33A4.pdb1	1359.8
3f33A21.pdb1	3f33A6.pdb1	574.55
3f33A21.pdb1	3f33A22.pdb1	15.0
3f33A20.pdb1	3f33A6.pdb1	1356.1
3f33A20.pdb1	3f33A22.pdb1	646.75
3f33A10.pdb1	3f33A13.pdb1	1359.8
3f33A10.pdb1	3f33A18.pdb1	574.05
3f33A10.pdb1	3f33A3.pdb1	646.1
3f33A5.pdb1	3f33A6.pdb1	15.8
3f33A5.pdb1	3f33A22.pdb1	574.55
3f33A5.pdb1	3f33A1.pdb1	644.9
3f33A13.pdb1	3f33A4.pdb1	577.2
3f33A13.pdb1	3f33A3.pdb1	577.2
3f33A16.pdb1	3f33A18.pdb1	644.9
3f33A16.pdb1	3f33A1.pdb1	577.2
3f33A4.pdb1	3f33A6.pdb1	644.9
3f33A4.pdb1	3f33A3.pdb1	15.6
3f33A6.pdb1	3f33A22.pdb1	574.1
3f33A22.pdb1	3f33A1.pdb1	1359.8
1f3zA1.pdb1	1f3zA2.pdb1	301.9
6f3rA1.pdb1	6f3rA2.pdb1	2290.3
3f34A5.pdb1	3f34A17.pdb1	1372.2
3f34A5.pdb1	3f34A1.pdb1	646.3
3f34A5.pdb1	3f34A21.pdb1	563.4
3f34A5.pdb1	3f34A22.pdb1	563.85
3f34A5.pdb1	3f34A9.pdb1	647.1
3f34A5.pdb1	3f34A6.pdb1	18.8
3f34A16.pdb1	3f34A1.pdb1	566.25
3f34A16.pdb1	3f34A15.pdb1	18.8
3f34A16.pdb1	3f34A18.pdb1	646.3
3f34A16.pdb1	3f34A2.pdb1	566.25
3f34A16.pdb1	3f34A9.pdb1	1380.7
3f34A16.pdb1	3f34A23.pdb1	646.8
3f34A11.pdb1	3f34A12.pdb1	17.7
3f34A11.pdb1	3f34A14.pdb1	1380.7
3f34A11.pdb1	3f34A20.pdb1	563.4
3f34A11.pdb1	3f34A19.pdb1	563.85
3f34A11.pdb1	3f34A4.pdb1	646.8
3f34A11.pdb1	3f34A6.pdb1	647.1
3f34A12.pdb1	3f34A7.pdb1	647.1
3f34A12.pdb1	3f34A15.pdb1	1380.7
3f34A12.pdb1	3f34A20.pdb1	563.85
3f34A12.pdb1	3f34A19.pdb1	563.45
3f34A12.pdb1	3f34A2.pdb1	646.8
3f34A14.pdb1	3f34A24.pdb1	646.8
3f34A14.pdb1	3f34A19.pdb1	646.3
3f34A14.pdb1	3f34A13.pdb1	18.8
3f34A14.pdb1	3f34A3.pdb1	566.25
3f34A14.pdb1	3f34A4.pdb1	566.25
3f34A17.pdb1	3f34A21.pdb1	647.1
3f34A17.pdb1	3f34A13.pdb1	646.3
3f34A17.pdb1	3f34A18.pdb1	18.8
3f34A17.pdb1	3f34A9.pdb1	563.45
3f34A17.pdb1	3f34A10.pdb1	563.85
3f34A1.pdb1	3f34A15.pdb1	566.25
3f34A1.pdb1	3f34A22.pdb1	1380.7
3f34A1.pdb1	3f34A2.pdb1	18.8
3f34A1.pdb1	3f34A9.pdb1	646.8
3f34A7.pdb1	3f34A8.pdb1	18.8
3f34A7.pdb1	3f34A24.pdb1	563.4
3f34A7.pdb1	3f34A19.pdb1	1372.2
3f34A7.pdb1	3f34A2.pdb1	646.3
3f34A7.pdb1	3f34A23.pdb1	563.85
3f34A21.pdb1	3f34A22.pdb1	17.7
3f34A21.pdb1	3f34A13.pdb1	646.8
3f34A21.pdb1	3f34A4.pdb1	1380.7
3f34A21.pdb1	3f34A6.pdb1	563.85
3f34A15.pdb1	3f34A20.pdb1	646.3
3f34A15.pdb1	3f34A22.pdb1	646.8
3f34A15.pdb1	3f34A2.pdb1	566.25
3f34A8.pdb1	3f34A24.pdb1	563.8
3f34A8.pdb1	3f34A18.pdb1	1372.2
3f34A8.pdb1	3f34A3.pdb1	646.3
3f34A8.pdb1	3f34A23.pdb1	563.45
3f34A8.pdb1	3f34A10.pdb1	647.1
3f34A24.pdb1	3f34A19.pdb1	647.1
3f34A24.pdb1	3f34A3.pdb1	1380.7
3f34A24.pdb1	3f34A23.pdb1	17.7
3f34A20.pdb1	3f34A22.pdb1	647.1
3f34A20.pdb1	3f34A19.pdb1	18.8
3f34A20.pdb1	3f34A6.pdb1	1372.2
3f34A22.pdb1	3f34A6.pdb1	563.45
3f34A13.pdb1	3f34A3.pdb1	566.25
3f34A13.pdb1	3f34A4.pdb1	566.25
3f34A13.pdb1	3f34A10.pdb1	1380.7
3f34A18.pdb1	3f34A9.pdb1	563.85
3f34A18.pdb1	3f34A23.pdb1	647.1
3f34A18.pdb1	3f34A10.pdb1	563.4
3f34A2.pdb1	3f34A23.pdb1	1380.7
3f34A3.pdb1	3f34A4.pdb1	18.8
3f34A3.pdb1	3f34A10.pdb1	646.8
3f34A4.pdb1	3f34A6.pdb1	646.3
3f34A9.pdb1	3f34A10.pdb1	17.7
4f3fB1.pdb1	4f3fA1.pdb1	1795.35
4f3fB1.pdb1	4f3fC1.pdb1	614.1
4f3fA1.pdb1	4f3fC1.pdb1	368.1
4f30A1.pdb1	4f30A2.pdb1	1607.4
4f3kA1.pdb1	4f3kB1.pdb1	1406.95
3f38A17.pdb1	3f38A9.pdb1	572.7
3f38A17.pdb1	3f38A13.pdb1	635.3
3f38A17.pdb1	3f38A10.pdb1	572.2
3f38A17.pdb1	3f38A21.pdb1	634.4
3f38A17.pdb1	3f38A5.pdb1	1401.3
3f38A17.pdb1	3f38A18.pdb1	19.0
3f38A16.pdb1	3f38A9.pdb1	1405.75
3f38A16.pdb1	3f38A18.pdb1	635.3
3f38A16.pdb1	3f38A23.pdb1	635.5
3f38A16.pdb1	3f38A15.pdb1	19.0
3f38A16.pdb1	3f38A1.pdb1	574.95
3f38A16.pdb1	3f38A2.pdb1	574.95
